,Open,High,Low,Close,Volume
2018.10.25 22:00,1229.01000,1230.53000,1228.78000,1230.19000,62570
2018.10.25 23:00,1230.20000,1232.36000,1230.20000,1232.09000,58300
2018.10.26 01:00,1231.62000,1232.56000,1231.62000,1231.65000,24690
2018.10.26 02:00,1231.62000,1233.15000,1231.03000,1231.74000,38910
2018.10.26 03:00,1231.70000,1232.54000,1231.07000,1231.14000,83850
2018.10.26 04:00,1231.14000,1231.79000,1230.07000,1231.70000,98920
2018.10.26 05:00,1231.78000,1232.54000,1231.19000,1232.02000,76510
2018.10.26 06:00,1232.01000,1233.00000,1231.14000,1232.29000,104790
2018.10.26 07:00,1232.28000,1232.57000,1231.59000,1231.80000,94380
2018.10.26 08:00,1231.80000,1232.80000,1231.51000,1232.25000,107180
2018.10.26 09:00,1232.25000,1233.51000,1231.16000,1231.38000,107090
2018.10.26 10:00,1231.38000,1236.75000,1231.31000,1236.43000,184950
2018.10.26 11:00,1236.43000,1237.88000,1235.80000,1237.38000,127330
2018.10.26 12:00,1237.42000,1238.60000,1235.77000,1236.74000,151240
2018.10.26 13:00,1236.74000,1237.32000,1234.14000,1236.56000,122140
2018.10.26 14:00,1236.51000,1236.53000,1234.54000,1235.34000,125910
2018.10.26 15:00,1235.35000,1235.68000,1232.08000,1233.34000,172540
2018.10.26 16:00,1233.34000,1236.32000,1232.94000,1234.43000,201760
2018.10.26 17:00,1234.41000,1243.27000,1233.65000,1243.27000,293150
2018.10.26 18:00,1243.24000,1243.44000,1239.20000,1240.12000,261750
2018.10.26 19:00,1240.12000,1240.14000,1231.90000,1233.87000,244530
2018.10.26 20:00,1233.87000,1235.01000,1232.50000,1233.95000,189660
2018.10.26 21:00,1233.96000,1235.32000,1233.38000,1235.05000,125770
2018.10.26 22:00,1235.08000,1235.99000,1233.37000,1233.98000,144370
2018.10.26 23:00,1234.00000,1234.22000,1232.98000,1233.76000,38500
2018.10.29 01:00,1233.68000,1234.87000,1233.14000,1233.24000,28420
2018.10.29 02:00,1233.25000,1234.07000,1232.79000,1232.85000,43440
2018.10.29 03:00,1232.84000,1233.37000,1231.85000,1232.64000,91600
2018.10.29 04:00,1232.63000,1235.39000,1232.41000,1234.95000,125650
2018.10.29 05:00,1234.96000,1235.38000,1233.71000,1234.58000,80280
2018.10.29 06:00,1234.58000,1234.75000,1233.13000,1233.57000,52480
2018.10.29 07:00,1233.57000,1233.60000,1232.40000,1233.13000,50540
2018.10.29 08:00,1233.13000,1233.99000,1232.84000,1233.73000,67660
2018.10.29 09:00,1233.73000,1233.79000,1230.26000,1230.77000,80390
2018.10.29 10:00,1230.77000,1231.74000,1230.09000,1230.77000,112240
2018.10.29 11:00,1230.71000,1231.31000,1227.80000,1229.24000,128550
2018.10.29 12:00,1229.24000,1229.51000,1227.70000,1228.64000,129240
2018.10.29 13:00,1228.64000,1231.69000,1228.64000,1229.71000,138790
2018.10.29 14:00,1229.72000,1230.69000,1228.68000,1228.82000,116770
2018.10.29 15:00,1228.81000,1231.98000,1228.77000,1230.85000,162030
2018.10.29 16:00,1230.86000,1231.20000,1228.99000,1229.86000,172020
2018.10.29 17:00,1229.93000,1231.83000,1229.24000,1230.83000,153710
2018.10.29 18:00,1230.82000,1231.05000,1229.73000,1230.34000,138700
2018.10.29 19:00,1230.32000,1230.82000,1225.55000,1226.74000,176050
2018.10.29 20:00,1226.73000,1227.14000,1224.36000,1226.56000,131800
2018.10.29 21:00,1226.57000,1228.58000,1226.53000,1228.47000,121340
2018.10.29 22:00,1228.47000,1230.73000,1228.03000,1229.15000,150710
2018.10.29 23:00,1229.16000,1229.85000,1228.84000,1229.33000,37770
2018.10.30 01:00,1229.69000,1230.49000,1229.48000,1229.82000,14180
2018.10.30 02:00,1229.82000,1230.30000,1229.15000,1230.11000,29520
2018.10.30 03:00,1230.12000,1230.61000,1228.76000,1229.04000,83370
2018.10.30 04:00,1229.05000,1229.38000,1226.44000,1227.49000,106250
2018.10.30 05:00,1227.49000,1228.83000,1227.42000,1228.11000,82860
2018.10.30 06:00,1228.11000,1228.27000,1227.51000,1227.91000,42250
2018.10.30 07:00,1227.90000,1228.08000,1226.83000,1227.81000,44990
2018.10.30 08:00,1227.83000,1227.92000,1226.38000,1226.47000,63260
2018.10.30 09:00,1226.45000,1227.46000,1225.96000,1227.19000,56840
2018.10.30 10:00,1227.17000,1228.77000,1223.86000,1224.15000,150960
2018.10.30 11:00,1224.14000,1224.46000,1222.55000,1223.93000,140760
2018.10.30 12:00,1223.94000,1224.76000,1222.96000,1222.96000,99700
2018.10.30 13:00,1222.94000,1223.78000,1219.91000,1220.58000,127700
2018.10.30 14:00,1220.58000,1222.56000,1220.48000,1221.05000,106620
2018.10.30 15:00,1221.07000,1224.44000,1220.91000,1224.42000,146640
2018.10.30 16:00,1224.42000,1226.54000,1223.82000,1224.55000,277870
2018.10.30 17:00,1224.63000,1226.56000,1223.68000,1224.83000,219860
2018.10.30 18:00,1224.87000,1226.07000,1224.25000,1224.43000,167950
2018.10.30 19:00,1224.40000,1224.84000,1222.36000,1223.80000,153960
2018.10.30 20:00,1223.81000,1224.45000,1222.81000,1222.84000,117540
2018.10.30 21:00,1222.83000,1223.86000,1222.63000,1222.79000,89850
2018.10.30 22:00,1222.78000,1223.66000,1222.38000,1223.59000,68870
2018.10.30 23:00,1223.56000,1224.07000,1222.85000,1223.00000,27080
2018.10.31 01:00,1222.77000,1223.30000,1222.43000,1222.55000,17830
2018.10.31 02:00,1222.54000,1223.03000,1222.35000,1222.59000,22950
2018.10.31 03:00,1222.60000,1222.89000,1221.05000,1221.39000,71520
2018.10.31 04:00,1221.36000,1221.62000,1219.72000,1220.30000,97400
2018.10.31 05:00,1220.29000,1221.08000,1220.06000,1220.90000,43910
2018.10.31 06:00,1220.89000,1220.91000,1215.45000,1217.75000,77220
2018.10.31 07:00,1217.67000,1218.13000,1216.46000,1216.80000,60980
2018.10.31 08:00,1216.81000,1218.33000,1216.68000,1217.80000,70170
2018.10.31 09:00,1217.81000,1218.72000,1216.75000,1217.42000,70430
2018.10.31 10:00,1217.45000,1217.94000,1215.61000,1215.65000,131280
2018.10.31 11:00,1215.62000,1217.95000,1214.75000,1217.55000,137660
2018.10.31 12:00,1217.55000,1217.92000,1215.45000,1216.11000,93850
2018.10.31 13:00,1216.10000,1217.86000,1215.79000,1217.72000,94020
2018.10.31 14:00,1217.69000,1218.76000,1217.11000,1218.56000,93860
2018.10.31 15:00,1218.57000,1218.70000,1214.94000,1216.24000,151680
2018.10.31 16:00,1216.25000,1216.68000,1211.96000,1212.64000,190970
2018.10.31 17:00,1212.65000,1214.60000,1212.35000,1214.36000,143540
2018.10.31 18:00,1214.34000,1217.06000,1214.27000,1216.67000,171520
2018.10.31 19:00,1216.67000,1217.33000,1214.45000,1215.24000,133260
2018.10.31 20:00,1215.24000,1215.64000,1212.55000,1213.29000,102440
2018.10.31 21:00,1213.30000,1214.57000,1213.23000,1213.46000,68700
2018.10.31 22:00,1213.46000,1216.82000,1213.44000,1216.82000,85330
2018.10.31 23:00,1216.81000,1216.83000,1214.47000,1214.61000,39230
2018.11.01 01:00,1214.50000,1215.59000,1214.32000,1215.23000,16400
2018.11.01 02:00,1215.29000,1216.24000,1215.26000,1216.04000,25190
2018.11.01 03:00,1216.04000,1217.32000,1215.93000,1216.41000,99260
2018.11.01 04:00,1216.41000,1218.08000,1215.93000,1217.48000,94570
2018.11.01 05:00,1217.47000,1217.53000,1216.58000,1217.22000,63170
2018.11.01 06:00,1217.22000,1218.14000,1217.01000,1217.83000,55790
2018.11.01 07:00,1217.81000,1218.45000,1217.49000,1218.38000,42440
2018.11.01 08:00,1218.38000,1218.75000,1217.51000,1217.85000,53070
2018.11.01 09:00,1217.85000,1222.70000,1217.80000,1222.10000,108530
2018.11.01 10:00,1222.09000,1224.61000,1221.77000,1224.34000,160240
2018.11.01 11:00,1224.35000,1226.67000,1223.09000,1225.82000,155970
2018.11.01 12:00,1225.80000,1226.79000,1223.87000,1224.26000,122240
2018.11.01 13:00,1224.25000,1224.99000,1222.46000,1222.62000,103400
2018.11.01 14:00,1222.62000,1225.23000,1222.44000,1225.03000,102770
2018.11.01 15:00,1225.04000,1230.70000,1225.02000,1229.14000,204490
2018.11.01 16:00,1229.14000,1231.11000,1228.12000,1229.41000,189190
2018.11.01 17:00,1229.50000,1233.64000,1229.16000,1232.95000,227680
2018.11.01 18:00,1232.94000,1232.94000,1229.43000,1230.63000,182500
2018.11.01 19:00,1230.65000,1234.26000,1230.54000,1234.01000,147240
2018.11.01 20:00,1234.01000,1237.37000,1233.49000,1234.19000,159970
2018.11.01 21:00,1234.18000,1234.80000,1233.43000,1233.73000,75990
2018.11.01 22:00,1233.72000,1234.71000,1233.17000,1233.28000,57200
2018.11.01 23:00,1233.26000,1233.39000,1232.66000,1233.12000,32630
2018.11.02 01:00,1233.18000,1234.37000,1233.18000,1234.14000,21340
2018.11.02 02:00,1234.14000,1234.43000,1232.87000,1233.00000,27410
2018.11.02 03:00,1233.00000,1233.44000,1232.28000,1232.95000,75110
2018.11.02 04:00,1232.94000,1234.42000,1231.38000,1232.08000,103110
2018.11.02 05:00,1232.09000,1232.65000,1231.16000,1232.47000,71580
2018.11.02 06:00,1232.47000,1233.04000,1231.78000,1232.31000,43890
2018.11.02 07:00,1232.29000,1233.65000,1231.57000,1233.12000,96260
2018.11.02 08:00,1233.13000,1234.46000,1232.14000,1233.89000,155590
2018.11.02 09:00,1233.89000,1234.05000,1230.92000,1232.71000,117900
2018.11.02 10:00,1232.67000,1234.93000,1232.35000,1233.89000,158790
2018.11.02 11:00,1233.88000,1235.93000,1233.44000,1233.66000,144650
2018.11.02 12:00,1233.67000,1236.40000,1233.05000,1235.79000,117000
2018.11.02 13:00,1235.79000,1236.14000,1234.97000,1235.49000,95990
2018.11.02 14:00,1235.49000,1236.32000,1234.41000,1235.24000,100360
2018.11.02 15:00,1235.26000,1236.43000,1230.17000,1230.89000,297280
2018.11.02 16:00,1230.89000,1234.27000,1229.75000,1233.55000,256620
2018.11.02 17:00,1233.55000,1236.42000,1231.87000,1231.99000,261350
2018.11.02 18:00,1231.98000,1234.31000,1230.79000,1231.51000,234180
2018.11.02 19:00,1231.51000,1232.78000,1230.40000,1232.47000,148780
2018.11.02 20:00,1232.44000,1232.78000,1231.00000,1232.12000,106520
2018.11.02 21:00,1232.12000,1233.53000,1232.01000,1232.20000,99190
2018.11.02 22:00,1232.21000,1233.48000,1231.68000,1233.08000,76350
2018.11.02 23:00,1233.09000,1233.29000,1232.76000,1232.94000,24000
2018.11.05 01:00,1232.88000,1234.23000,1232.64000,1234.10000,34090
2018.11.05 02:00,1234.14000,1235.17000,1233.60000,1234.11000,68060
2018.11.05 03:00,1234.07000,1234.11000,1232.26000,1233.23000,85060
2018.11.05 04:00,1233.22000,1233.56000,1231.75000,1231.83000,65900
2018.11.05 05:00,1231.82000,1232.39000,1231.55000,1232.08000,40370
2018.11.05 06:00,1232.08000,1232.55000,1231.77000,1232.38000,25920
2018.11.05 07:00,1232.38000,1232.46000,1231.23000,1231.72000,50780
2018.11.05 08:00,1231.72000,1232.75000,1230.81000,1230.89000,60930
2018.11.05 09:00,1230.90000,1233.48000,1230.62000,1232.63000,89720
2018.11.05 10:00,1232.71000,1234.39000,1232.16000,1232.36000,109610
2018.11.05 11:00,1232.33000,1233.01000,1230.88000,1231.64000,99550
2018.11.05 12:00,1231.64000,1232.47000,1231.39000,1232.03000,70070
2018.11.05 13:00,1232.01000,1232.66000,1231.33000,1232.12000,68880
2018.11.05 14:00,1232.13000,1232.17000,1228.03000,1228.80000,117290
2018.11.05 15:00,1228.79000,1229.72000,1226.87000,1228.72000,159750
2018.11.05 16:00,1228.72000,1232.68000,1228.19000,1231.75000,151810
2018.11.05 17:00,1231.67000,1233.29000,1230.75000,1231.38000,168020
2018.11.05 18:00,1231.38000,1231.57000,1229.61000,1229.92000,110790
2018.11.05 19:00,1229.93000,1230.20000,1228.83000,1230.08000,79640
2018.11.05 20:00,1230.08000,1231.25000,1229.30000,1230.91000,71760
2018.11.05 21:00,1230.92000,1230.96000,1229.06000,1230.24000,47250
2018.11.05 22:00,1230.24000,1231.02000,1230.09000,1230.47000,40590
2018.11.05 23:00,1230.47000,1231.76000,1230.47000,1231.58000,32150
2018.11.06 01:00,1231.55000,1231.79000,1230.99000,1231.07000,22190
2018.11.06 02:00,1231.07000,1231.61000,1230.04000,1230.52000,59060
2018.11.06 03:00,1230.51000,1231.46000,1230.25000,1230.57000,57930
2018.11.06 04:00,1230.57000,1230.72000,1229.77000,1230.31000,43190
2018.11.06 05:00,1230.32000,1230.60000,1228.99000,1229.39000,42210
2018.11.06 06:00,1229.41000,1229.70000,1228.70000,1228.77000,34710
2018.11.06 07:00,1228.77000,1230.27000,1228.76000,1230.04000,40140
2018.11.06 08:00,1230.03000,1231.18000,1229.68000,1230.34000,56260
2018.11.06 09:00,1230.36000,1232.00000,1229.62000,1231.93000,94690
2018.11.06 10:00,1231.93000,1234.28000,1231.76000,1233.95000,136020
2018.11.06 11:00,1233.99000,1235.32000,1233.79000,1234.01000,103740
2018.11.06 12:00,1234.01000,1235.90000,1233.36000,1235.41000,105770
2018.11.06 13:00,1235.41000,1235.93000,1234.11000,1235.80000,81540
2018.11.06 14:00,1235.79000,1235.91000,1234.50000,1234.73000,86080
2018.11.06 15:00,1234.72000,1235.75000,1232.99000,1233.54000,146750
2018.11.06 16:00,1233.55000,1234.08000,1229.77000,1230.99000,181320
2018.11.06 17:00,1230.99000,1231.44000,1227.76000,1229.02000,165450
2018.11.06 18:00,1229.02000,1229.12000,1225.22000,1225.79000,130930
2018.11.06 19:00,1225.80000,1227.34000,1225.49000,1226.04000,104940
2018.11.06 20:00,1226.05000,1226.68000,1223.49000,1225.77000,102430
2018.11.06 21:00,1225.77000,1227.27000,1225.74000,1225.83000,53960
2018.11.06 22:00,1225.82000,1226.59000,1225.66000,1226.35000,44040
2018.11.06 23:00,1226.35000,1227.30000,1226.04000,1226.92000,29440
2018.11.07 01:00,1227.00000,1227.94000,1226.76000,1227.93000,30050
2018.11.07 02:00,1227.94000,1232.17000,1227.52000,1230.52000,145360
2018.11.07 03:00,1230.51000,1231.32000,1223.00000,1226.97000,245940
2018.11.07 04:00,1226.96000,1228.31000,1224.12000,1227.00000,186680
2018.11.07 05:00,1227.01000,1229.68000,1226.02000,1229.59000,146440
2018.11.07 06:00,1229.60000,1230.43000,1228.49000,1229.52000,91610
2018.11.07 07:00,1229.52000,1229.94000,1228.17000,1228.94000,80010
2018.11.07 08:00,1228.94000,1229.30000,1227.92000,1228.23000,69630
2018.11.07 09:00,1228.23000,1231.70000,1227.76000,1230.54000,133120
2018.11.07 10:00,1230.49000,1232.74000,1230.44000,1231.32000,161450
2018.11.07 11:00,1231.31000,1234.22000,1231.31000,1233.54000,121060
2018.11.07 12:00,1233.53000,1235.08000,1233.52000,1233.76000,106800
2018.11.07 13:00,1233.76000,1236.40000,1232.73000,1232.86000,116710
2018.11.07 14:00,1232.84000,1233.23000,1231.00000,1232.09000,146370
2018.11.07 15:00,1232.11000,1232.33000,1228.43000,1228.67000,165320
2018.11.07 16:00,1228.68000,1229.72000,1226.36000,1228.50000,169840
2018.11.07 17:00,1228.50000,1230.00000,1227.64000,1227.86000,165800
2018.11.07 18:00,1227.89000,1228.06000,1226.78000,1227.25000,116620
2018.11.07 19:00,1227.25000,1229.02000,1227.22000,1228.57000,73950
2018.11.07 20:00,1228.58000,1228.66000,1225.84000,1227.42000,102680
2018.11.07 21:00,1227.42000,1228.02000,1226.12000,1227.56000,68080
2018.11.07 22:00,1227.56000,1227.73000,1225.28000,1226.25000,63610
2018.11.07 23:00,1226.24000,1226.58000,1225.86000,1226.54000,32260
2018.11.08 01:00,1225.56000,1227.16000,1225.56000,1226.06000,35380
2018.11.08 02:00,1226.07000,1226.25000,1224.93000,1225.19000,58330
2018.11.08 03:00,1225.19000,1226.87000,1225.16000,1226.59000,59120
2018.11.08 04:00,1226.59000,1226.69000,1224.16000,1224.16000,68650
2018.11.08 05:00,1224.16000,1224.89000,1223.71000,1224.09000,57370
2018.11.08 06:00,1224.06000,1224.14000,1222.80000,1223.51000,52320
2018.11.08 07:00,1223.55000,1224.88000,1223.41000,1224.69000,59730
2018.11.08 08:00,1224.69000,1226.01000,1224.54000,1224.73000,69750
2018.11.08 09:00,1224.74000,1225.44000,1221.37000,1225.06000,140900
2018.11.08 10:00,1225.05000,1225.62000,1222.52000,1223.22000,129610
2018.11.08 11:00,1223.22000,1223.90000,1222.22000,1222.87000,94940
2018.11.08 12:00,1222.86000,1224.40000,1222.41000,1223.43000,93460
2018.11.08 13:00,1223.44000,1223.48000,1221.90000,1223.32000,87490
2018.11.08 14:00,1223.32000,1225.67000,1223.12000,1224.59000,105250
2018.11.08 15:00,1224.59000,1226.28000,1220.13000,1222.23000,188900
2018.11.08 16:00,1222.23000,1225.42000,1221.59000,1224.11000,183500
2018.11.08 17:00,1224.12000,1225.72000,1223.05000,1224.17000,157950
2018.11.08 18:00,1224.18000,1225.38000,1223.30000,1224.27000,118390
2018.11.08 19:00,1224.27000,1224.44000,1222.72000,1223.20000,94530
2018.11.08 20:00,1223.20000,1224.95000,1223.20000,1224.06000,73600
2018.11.08 21:00,1224.06000,1226.93000,1221.31000,1221.61000,199190
2018.11.08 22:00,1221.62000,1223.96000,1220.94000,1223.76000,93790
2018.11.08 23:00,1223.76000,1224.06000,1223.07000,1223.48000,27990
2018.11.09 01:00,1222.67000,1223.65000,1222.67000,1223.07000,28580
2018.11.09 02:00,1223.07000,1223.31000,1221.97000,1222.35000,65550
2018.11.09 03:00,1222.38000,1222.73000,1220.87000,1221.23000,68320
2018.11.09 04:00,1221.25000,1221.34000,1219.66000,1220.71000,80520
2018.11.09 05:00,1220.71000,1221.13000,1218.41000,1218.45000,63790
2018.11.09 06:00,1218.41000,1219.07000,1217.88000,1219.05000,57320
2018.11.09 07:00,1219.05000,1220.12000,1218.69000,1220.10000,48760
2018.11.09 08:00,1220.11000,1220.21000,1218.90000,1219.28000,57990
2018.11.09 09:00,1219.28000,1220.61000,1218.41000,1219.78000,104030
2018.11.09 10:00,1219.78000,1221.75000,1219.24000,1220.83000,122830
2018.11.09 11:00,1220.82000,1221.58000,1220.25000,1220.26000,78160
2018.11.09 12:00,1220.25000,1221.00000,1218.05000,1219.25000,86830
2018.11.09 13:00,1219.24000,1219.66000,1218.35000,1219.02000,75930
2018.11.09 14:00,1219.02000,1219.14000,1217.72000,1218.66000,70950
2018.11.09 15:00,1218.67000,1218.71000,1210.77000,1212.11000,200100
2018.11.09 16:00,1212.09000,1213.47000,1209.29000,1210.60000,201620
2018.11.09 17:00,1210.59000,1212.85000,1209.75000,1212.21000,173510
2018.11.09 18:00,1212.23000,1212.94000,1207.29000,1207.33000,155810
2018.11.09 19:00,1207.29000,1209.20000,1206.76000,1208.27000,131600
2018.11.09 20:00,1208.24000,1209.63000,1207.61000,1208.34000,90790
2018.11.09 21:00,1208.38000,1210.11000,1207.91000,1209.23000,81160
2018.11.09 22:00,1209.24000,1209.94000,1208.39000,1209.90000,67340
2018.11.09 23:00,1209.89000,1210.01000,1209.09000,1209.45000,24920
2018.11.12 01:00,1209.58000,1210.78000,1209.17000,1210.75000,36130
2018.11.12 02:00,1210.76000,1211.32000,1210.46000,1210.71000,55250
2018.11.12 03:00,1210.73000,1211.27000,1208.96000,1210.56000,81340
2018.11.12 04:00,1210.50000,1211.40000,1210.21000,1211.39000,42960
2018.11.12 05:00,1211.40000,1211.49000,1210.07000,1210.12000,36080
2018.11.12 06:00,1210.09000,1210.62000,1209.80000,1210.42000,36980
2018.11.12 07:00,1210.41000,1210.47000,1207.91000,1208.43000,74600
2018.11.12 08:00,1208.43000,1208.93000,1205.88000,1206.72000,100900
2018.11.12 09:00,1206.73000,1208.10000,1203.92000,1204.73000,123880
2018.11.12 10:00,1204.73000,1207.30000,1204.07000,1207.10000,126290
2018.11.12 11:00,1207.10000,1207.75000,1206.44000,1207.08000,91420
2018.11.12 12:00,1207.09000,1207.54000,1206.42000,1206.56000,78730
2018.11.12 13:00,1206.57000,1207.01000,1205.94000,1206.84000,79470
2018.11.12 14:00,1206.84000,1207.76000,1206.11000,1206.51000,77140
2018.11.12 15:00,1206.51000,1206.73000,1203.98000,1205.78000,154170
2018.11.12 16:00,1205.78000,1205.91000,1203.75000,1204.05000,143240
2018.11.12 17:00,1204.05000,1205.55000,1202.53000,1203.83000,142650
2018.11.12 18:00,1203.83000,1204.52000,1203.17000,1203.60000,115690
2018.11.12 19:00,1203.59000,1203.81000,1202.35000,1203.31000,74070
2018.11.12 20:00,1203.30000,1203.48000,1201.86000,1202.69000,79330
2018.11.12 21:00,1202.70000,1202.70000,1200.97000,1201.00000,56700
2018.11.12 22:00,1201.00000,1202.09000,1200.70000,1201.35000,62030
2018.11.12 23:00,1201.33000,1201.45000,1200.17000,1200.45000,29120
2018.11.13 01:00,1200.26000,1202.38000,1200.24000,1202.34000,34020
2018.11.13 02:00,1202.35000,1203.25000,1201.54000,1202.99000,81930
2018.11.13 03:00,1203.00000,1204.92000,1202.80000,1204.79000,89480
2018.11.13 04:00,1204.78000,1204.88000,1203.69000,1203.71000,59480
2018.11.13 05:00,1203.73000,1205.23000,1203.55000,1204.59000,100950
2018.11.13 06:00,1204.60000,1204.91000,1204.03000,1204.36000,62890
2018.11.13 07:00,1204.41000,1205.05000,1203.99000,1204.07000,61650
2018.11.13 08:00,1204.09000,1204.20000,1202.21000,1203.30000,75930
2018.11.13 09:00,1203.27000,1204.41000,1202.24000,1202.86000,130940
2018.11.13 10:00,1202.85000,1203.47000,1201.28000,1201.69000,149040
2018.11.13 11:00,1201.69000,1202.18000,1198.60000,1199.58000,129800
2018.11.13 12:00,1199.56000,1199.75000,1196.30000,1198.03000,124280
2018.11.13 13:00,1198.03000,1199.23000,1197.58000,1198.50000,106160
2018.11.13 14:00,1198.50000,1201.28000,1198.14000,1200.33000,129040
2018.11.13 15:00,1200.33000,1203.91000,1200.33000,1202.29000,165510
2018.11.13 16:00,1202.29000,1202.84000,1200.46000,1201.00000,164250
2018.11.13 17:00,1200.99000,1204.28000,1199.00000,1203.65000,234470
2018.11.13 18:00,1203.65000,1204.43000,1202.57000,1202.88000,171570
2018.11.13 19:00,1202.89000,1203.22000,1201.35000,1201.87000,110130
2018.11.13 20:00,1201.88000,1202.02000,1200.43000,1201.27000,95450
2018.11.13 21:00,1201.25000,1201.67000,1199.81000,1200.27000,73650
2018.11.13 22:00,1200.26000,1201.90000,1199.67000,1201.76000,74500
2018.11.13 23:00,1201.82000,1202.74000,1201.70000,1202.10000,20620
2018.11.14 01:00,1202.08000,1203.63000,1202.08000,1203.17000,33590
2018.11.14 02:00,1203.17000,1204.09000,1202.23000,1202.27000,73240
2018.11.14 03:00,1202.33000,1204.03000,1201.65000,1203.87000,80310
2018.11.14 04:00,1203.88000,1204.53000,1202.72000,1203.31000,76520
2018.11.14 05:00,1203.32000,1204.56000,1203.30000,1203.68000,51170
2018.11.14 06:00,1203.65000,1203.66000,1202.25000,1202.80000,48970
2018.11.14 07:00,1202.80000,1202.97000,1202.07000,1202.12000,56890
2018.11.14 08:00,1202.12000,1203.79000,1201.54000,1203.58000,64830
2018.11.14 09:00,1203.56000,1203.61000,1201.78000,1201.90000,123210
2018.11.14 10:00,1201.88000,1201.88000,1200.35000,1200.96000,112920
2018.11.14 11:00,1200.96000,1201.57000,1198.10000,1198.30000,103170
2018.11.14 12:00,1198.29000,1200.79000,1197.69000,1200.27000,122780
2018.11.14 13:00,1200.27000,1200.76000,1199.61000,1199.88000,78820
2018.11.14 14:00,1199.89000,1202.45000,1199.31000,1201.13000,98100
2018.11.14 15:00,1201.12000,1202.30000,1198.57000,1198.62000,167570
2018.11.14 16:00,1198.63000,1202.93000,1198.54000,1201.90000,196610
2018.11.14 17:00,1201.91000,1203.33000,1200.72000,1201.83000,180220
2018.11.14 18:00,1201.84000,1203.71000,1201.16000,1203.16000,137630
2018.11.14 19:00,1203.15000,1208.49000,1202.49000,1208.38000,180080
2018.11.14 20:00,1208.39000,1214.83000,1207.03000,1213.56000,226230
2018.11.14 21:00,1213.58000,1216.58000,1209.73000,1211.58000,253780
2018.11.14 22:00,1211.60000,1212.77000,1210.62000,1211.98000,105510
2018.11.14 23:00,1211.97000,1212.07000,1210.45000,1210.76000,43820
2018.11.15 01:00,1210.86000,1211.18000,1210.26000,1211.00000,29650
2018.11.15 02:00,1210.99000,1211.90000,1209.28000,1210.67000,86440
2018.11.15 03:00,1210.68000,1210.68000,1208.32000,1208.73000,89440
2018.11.15 04:00,1208.74000,1210.62000,1208.68000,1210.22000,68690
2018.11.15 05:00,1210.22000,1210.96000,1209.49000,1210.71000,49000
2018.11.15 06:00,1210.71000,1212.23000,1210.42000,1212.11000,43630
2018.11.15 07:00,1212.14000,1212.21000,1211.22000,1211.45000,46750
2018.11.15 08:00,1211.46000,1213.69000,1211.45000,1213.58000,72770
2018.11.15 09:00,1213.63000,1213.66000,1211.82000,1212.04000,111520
2018.11.15 10:00,1212.06000,1214.95000,1211.47000,1213.55000,155040
2018.11.15 11:00,1213.51000,1216.46000,1210.61000,1210.64000,184430
2018.11.15 12:00,1210.64000,1211.29000,1209.10000,1210.91000,161310
2018.11.15 13:00,1210.92000,1211.45000,1209.62000,1210.35000,123450
2018.11.15 14:00,1210.35000,1210.62000,1208.68000,1210.39000,125040
2018.11.15 15:00,1210.39000,1213.59000,1208.00000,1213.18000,218750
2018.11.15 16:00,1213.16000,1215.89000,1211.98000,1212.12000,253000
2018.11.15 17:00,1212.07000,1215.69000,1211.81000,1213.46000,204110
2018.11.15 18:00,1213.45000,1214.31000,1211.88000,1213.76000,170870
2018.11.15 19:00,1213.75000,1214.58000,1212.15000,1213.25000,141780
2018.11.15 20:00,1213.23000,1215.17000,1212.12000,1212.12000,147820
2018.11.15 21:00,1212.13000,1215.14000,1211.41000,1214.41000,124670
2018.11.15 22:00,1214.42000,1214.58000,1212.94000,1213.27000,102130
2018.11.15 23:00,1213.33000,1213.66000,1212.71000,1213.24000,30250
2018.11.16 01:00,1213.57000,1214.41000,1213.15000,1213.99000,23720
2018.11.16 02:00,1214.00000,1214.68000,1213.84000,1214.50000,51240
2018.11.16 03:00,1214.52000,1216.83000,1214.11000,1215.59000,76750
2018.11.16 04:00,1215.56000,1215.79000,1214.11000,1214.67000,61420
2018.11.16 05:00,1214.66000,1215.08000,1213.95000,1214.89000,46110
2018.11.16 06:00,1214.92000,1215.49000,1214.50000,1215.49000,30640
2018.11.16 07:00,1215.47000,1215.87000,1214.46000,1214.81000,49430
2018.11.16 08:00,1214.81000,1215.66000,1214.58000,1215.61000,50470
2018.11.16 09:00,1215.61000,1216.04000,1214.16000,1215.02000,93820
2018.11.16 10:00,1215.02000,1218.34000,1214.84000,1215.52000,166760
2018.11.16 11:00,1215.49000,1216.99000,1215.30000,1216.12000,115680
2018.11.16 12:00,1216.11000,1216.70000,1215.21000,1216.61000,81060
2018.11.16 13:00,1216.58000,1217.17000,1215.55000,1216.30000,74930
2018.11.16 14:00,1216.29000,1216.98000,1215.56000,1215.78000,82810
2018.11.16 15:00,1215.78000,1224.11000,1215.55000,1223.11000,247640
2018.11.16 16:00,1223.11000,1225.31000,1222.42000,1223.07000,250240
2018.11.16 17:00,1223.08000,1223.73000,1219.90000,1220.93000,194420
2018.11.16 18:00,1220.92000,1221.95000,1220.52000,1220.75000,129490
2018.11.16 19:00,1220.76000,1223.55000,1220.55000,1223.39000,156780
2018.11.16 20:00,1223.40000,1223.60000,1221.53000,1221.80000,110770
2018.11.16 21:00,1221.79000,1222.38000,1220.90000,1221.56000,68630
