,Open,High,Low,Close,Volume
2017.08.15,1281.63000,1282.07000,1267.33000,1271.35000,197354,19735399999802531
2017.08.16,1271.27000,1283.94000,1267.80000,1283.07000,208806,20880599999791011
2017.08.17,1282.71000,1290.16000,1281.84000,1287.93000,264530,26452999999735402
2017.08.18,1287.87000,1300.87000,1283.49000,1284.75000,280166,28016599999719713
2017.08.21,1283.61000,1293.88000,1280.61000,1291.92000,212140,21213999999787740
2017.08.22,1291.74000,1292.60000,1282.04000,1284.98000,189308,18930799999809884
2017.08.23,1284.74000,1291.46000,1282.82000,1290.69000,197879,19787899999802102
2017.08.24,1290.47000,1291.23000,1284.52000,1286.29000,208168,20816799999791771
2017.08.25,1286.11000,1294.64000,1276.37000,1291.58000,232809,23280899999767137
2017.08.28,1292.19000,1312.13000,1291.84000,1309.87000,181233,18123299999818588
2017.08.29,1309.79000,1326.04000,1305.01000,1309.53000,331294,33129399999668568
2017.08.30,1309.04000,1313.74000,1305.20000,1308.72000,233731,23373099999766223
2017.08.31,1308.31000,1323.66000,1297.69000,1321.36000,245311,24531099999754635
2017.09.01,1321.10000,1328.85000,1316.45000,1324.68000,237159,23715899999751765
2017.09.04,1334.53000,1339.90000,1331.87000,1334.01000,142587,14257899999856980
2017.09.05,1334.01000,1344.38000,1326.17000,1339.68000,283929,28392899999715051
2017.09.06,1339.38000,1342.49000,1331.60000,1334.09000,254933,25493299999744515
2017.09.07,1334.05000,1349.92000,1332.61000,1349.03000,278812,27881199999720696
2017.09.08,1348.88000,1357.54000,1342.79000,1346.60000,299874,29987399999699914
2017.09.11,1334.87000,1340.07000,1326.42000,1327.54000,233006,23300499999766673
2017.09.12,1327.23000,1332.17000,1322.68000,1331.91000,238031,23803099999761459
2017.09.13,1331.55000,1334.70000,1320.87000,1323.13000,231582,23158199999768103
2017.09.14,1322.91000,1330.83000,1315.71000,1329.46000,248132,24813199999750654
2017.09.15,1329.29000,1334.40000,1319.73000,1320.39000,254821,25482099999744799
2017.09.18,1319.23000,1319.97000,1304.68000,1307.51000,201518,20151799999798323
2017.09.19,1306.72000,1311.72000,1305.19000,1311.13000,220390,22038999999779366
2017.09.20,1310.92000,1316.04000,1296.05000,1301.17000,250481,25048099999748426
2017.09.21,1300.84000,1301.75000,1288.16000,1291.35000,256024,25602399999743486
2017.09.22,1290.98000,1298.74000,1290.82000,1297.01000,210209,21020899999789289
2017.09.25,1297.72000,1312.14000,1289.33000,1310.60000,261290,26128999999738269
2017.09.26,1310.41000,1313.68000,1292.21000,1293.72000,251525,25152499999747490
2017.09.27,1293.44000,1296.25000,1281.49000,1282.81000,256707,25670699999742929
2017.09.28,1282.48000,1288.82000,1277.77000,1287.40000,243432,24343199999756364
2017.09.29,1286.88000,1290.37000,1275.87000,1279.43000,221692,22169199999777930
2017.10.02,1278.65000,1280.16000,1269.61000,1270.83000,212279,21227899999787531
2017.10.03,1270.08000,1274.77000,1268.35000,1271.82000,175496,17549599999824219
2017.10.04,1271.32000,1282.25000,1270.59000,1274.68000,195897,19589699999803705
2017.10.05,1274.59000,1279.02000,1266.40000,1268.13000,184993,18499299999814616
2017.10.06,1268.04000,1276.36000,1260.64000,1276.27000,220528,22052799999779290
2017.10.09,1275.21000,1285.46000,1275.21000,1283.96000,158077,15807699999841356
2017.10.10,1283.77000,1294.24000,1282.15000,1287.74000,233086,23308599999766519
2017.10.11,1287.66000,1293.57000,1284.59000,1291.73000,225081,22508099999774665
2017.10.12,1291.50000,1297.51000,1289.69000,1293.49000,201235,20123499999798426
2017.10.13,1293.39000,1303.78000,1291.02000,1303.37000,225431,22543099999774268
2017.10.16,1302.57000,1306.08000,1290.49000,1295.11000,207645,20764499999791861
2017.10.17,1294.79000,1296.28000,1281.40000,1285.16000,217573,21757299999781918
2017.10.18,1284.90000,1288.88000,1277.00000,1280.89000,198626,19862599999800986
2017.10.19,1280.68000,1290.50000,1276.62000,1289.70000,269610,26960999999729857
2017.10.20,1289.75000,1291.12000,1277.94000,1280.22000,249485,24948499999749731
2017.10.23,1279.47000,1283.31000,1272.59000,1282.00000,214163,0
2017.10.24,1281.68000,1283.67000,1273.77000,1276.68000,226161,0
2017.10.25,1276.55000,1280.04000,1271.04000,1277.45000,270112,0
2017.10.26,1277.19000,1282.57000,1265.75000,1267.06000,268466,0
2017.10.27,1267.13000,1273.82000,1263.74000,1273.54000,255454,0
2017.10.30,1273.01000,1278.85000,1268.98000,1276.31000,136067,0
2017.10.31,1276.46000,1278.19000,1267.75000,1270.81000,213985,0
2017.11.01,1270.63000,1280.93000,1268.01000,1274.56000,237371,0
2017.11.02,1274.66000,1284.18000,1273.40000,1275.91000,282756,0
2017.11.03,1276.60000,1280.51000,1265.54000,1270.14000,209419,0
2017.11.06,1269.19000,1282.93000,1266.07000,1281.10000,228685,0
2017.11.07,1281.67000,1281.84000,1271.91000,1276.37000,234050,0
2017.11.08,1275.08000,1287.24000,1275.08000,1280.61000,230055,0
2017.11.09,1281.36000,1288.54000,1280.00000,1286.00000,308139,0
2017.11.10,1285.41000,1287.10000,1273.47000,1276.07000,251092,0
2017.11.13,1274.01000,1279.78000,1273.78000,1277.70000,210097,0
2017.11.14,1278.34000,1283.63000,1270.03000,1280.24000,241152,0
2017.11.15,1280.34000,1289.65000,1276.75000,1278.75000,295876,0
2017.11.16,1277.83000,1281.82000,1275.16000,1278.81000,237195,0
2017.11.17,1278.76000,1296.95000,1278.28000,1294.96000,261777,0
2017.11.20,1293.27000,1294.82000,1274.28000,1277.47000,267008,0
2017.11.21,1276.82000,1284.77000,1276.27000,1279.93000,238676,0
2017.11.22,1280.66000,1294.70000,1279.07000,1291.55000,254080,0
2017.11.23,1292.17000,1293.58000,1287.02000,1290.83000,124372,0
2017.11.24,1291.35000,1293.25000,1285.73000,1288.45000,185343,0
2017.11.27,1288.32000,1299.24000,1286.77000,1293.67000,215230,0
2017.11.28,1293.64000,1297.46000,1290.69000,1293.37000,227429,0
2017.11.29,1293.94000,1296.70000,1282.05000,1285.03000,274949,0
2017.11.30,1283.25000,1285.31000,1270.40000,1275.00000,279263,0
2017.12.01,1274.93000,1289.33000,1271.65000,1279.99000,342774,0
2017.12.04,1274.06000,1277.16000,1271.08000,1276.39000,269600,0
2017.12.05,1276.09000,1277.06000,1261.01000,1267.46000,240096,0
2017.12.06,1265.73000,1269.27000,1262.59000,1264.76000,274382,0
2017.12.07,1262.34000,1264.48000,1243.99000,1247.76000,255997,0
2017.12.08,1247.10000,1252.37000,1243.97000,1248.00000,245446,0
2017.12.11,1247.39000,1251.56000,1240.73000,1242.85000,194657,0
2017.12.12,1241.95000,1246.24000,1236.52000,1244.27000,195525,0
2017.12.13,1243.97000,1257.07000,1240.29000,1255.37000,255448,0
2017.12.14,1255.23000,1259.09000,1250.52000,1253.02000,238980,0
2017.12.15,1253.05000,1261.87000,1252.73000,1256.11000,242643,0
2017.12.18,1255.22000,1264.01000,1252.79000,1261.47000,222215,0
2017.12.19,1262.28000,1265.30000,1259.28000,1262.18000,209449,0
2017.12.20,1261.60000,1267.91000,1261.36000,1265.51000,217984,0
2017.12.21,1265.24000,1269.01000,1262.81000,1267.87000,183843,0
2017.12.22,1266.85000,1276.26000,1265.05000,1273.91000,172112,0
2017.12.26,1274.31000,1283.81000,1273.37000,1282.84000,113838,0
2017.12.27,1283.27000,1289.03000,1281.30000,1288.07000,186906,0
2017.12.28,1287.81000,1295.24000,1287.01000,1294.45000,186053,0
2017.12.29,1294.97000,1307.60000,1293.89000,1303.42000,179668,0
2018.01.02,1302.74000,1318.51000,1302.06000,1318.26000,218049,0
2018.01.03,1317.49000,1321.47000,1307.46000,1314.65000,222978,0
2018.01.04,1312.89000,1326.03000,1305.91000,1321.97000,229737,0
2018.01.05,1321.87000,1323.46000,1313.70000,1320.26000,234560,0
2018.01.08,1319.77000,1322.17000,1314.84000,1320.09000,166205,0
2018.01.09,1319.75000,1320.49000,1308.85000,1313.83000,221690,0
2018.01.10,1311.90000,1327.74000,1308.26000,1317.69000,284921,0
2018.01.11,1316.23000,1323.98000,1315.72000,1322.01000,241528,0
2018.01.12,1322.22000,1339.39000,1321.59000,1338.98000,248899,0
2018.01.15,1336.41000,1344.77000,1335.92000,1339.99000,171340,0
2018.01.16,1339.99000,1342.32000,1331.91000,1339.56000,253721,0
2018.01.17,1338.46000,1344.00000,1326.84000,1329.15000,293521,0
2018.01.18,1326.85000,1333.14000,1324.26000,1326.56000,278384,0
2018.01.19,1326.54000,1338.09000,1326.32000,1332.89000,255541,0
2018.01.22,1333.85000,1335.68000,1328.44000,1334.71000,209677,0
2018.01.23,1332.86000,1341.81000,1331.39000,1341.03000,244925,0
2018.01.24,1340.93000,1362.14000,1339.52000,1357.67000,288213,0
2018.01.25,1356.73000,1366.08000,1342.48000,1348.26000,390037,0
2018.01.26,1346.73000,1357.14000,1344.63000,1349.54000,343974,0
2018.01.29,1349.07000,1352.41000,1337.61000,1342.08000,269644,0
2018.01.30,1340.23000,1348.93000,1334.46000,1336.75000,314959,0
2018.01.31,1337.86000,1347.58000,1332.70000,1345.91000,334270,0
2018.02.01,1344.18000,1350.67000,1337.27000,1350.04000,329951,0
2018.02.02,1348.61000,1350.08000,1327.42000,1329.93000,367455,0
2018.02.05,1331.85000,1341.61000,1329.02000,1336.76000,395554,0
2018.02.06,1339.49000,1346.12000,1320.24000,1321.65000,594018,0
2018.02.07,1322.83000,1332.32000,1311.49000,1315.26000,442595,0
2018.02.08,1317.70000,1322.17000,1307.07000,1317.58000,463841,0
2018.02.09,1318.14000,1322.68000,1311.15000,1313.13000,480488,0
2018.02.12,1314.94000,1326.81000,1314.18000,1321.57000,307167,0
2018.02.13,1322.06000,1331.08000,1321.63000,1329.21000,334862,0
2018.02.14,1328.76000,1355.62000,1317.62000,1352.17000,453834,0
2018.02.15,1349.68000,1357.15000,1348.58000,1353.34000,353395,0
2018.02.16,1353.33000,1361.75000,1344.78000,1348.67000,336883,0
2018.02.19,1347.51000,1351.40000,1345.82000,1346.62000,172067,0
2018.02.20,1346.32000,1348.20000,1328.48000,1330.43000,303206,0
2018.02.21,1328.47000,1336.24000,1322.40000,1324.15000,352353,0
2018.02.22,1323.39000,1332.09000,1320.96000,1331.02000,325145,0
2018.02.23,1331.25000,1332.17000,1325.83000,1329.23000,260299,0
2018.02.26,1328.20000,1341.06000,1326.69000,1333.24000,283836,0
2018.02.27,1333.05000,1336.74000,1313.44000,1318.46000,337134,0
2018.02.28,1317.26000,1322.56000,1315.64000,1318.07000,302459,0
2018.03.01,1317.57000,1321.18000,1302.82000,1316.96000,439215,0
2018.03.02,1316.38000,1325.47000,1315.25000,1322.18000,364412,0
2018.03.05,1323.75000,1327.79000,1317.56000,1320.30000,353118,0
2018.03.06,1319.42000,1338.48000,1319.42000,1334.62000,355366,0
2018.03.07,1337.66000,1340.51000,1322.20000,1325.52000,375974,0
2018.03.08,1324.64000,1329.05000,1319.00000,1321.91000,317077,0
2018.03.09,1321.39000,1325.16000,1312.89000,1323.46000,329781,0
2018.03.12,1322.96000,1324.15000,1315.09000,1321.90000,244841,0
2018.03.13,1323.53000,1328.34000,1313.85000,1326.38000,304115,0
2018.03.14,1325.46000,1330.04000,1321.47000,1324.93000,291115,0
2018.03.15,1324.00000,1327.92000,1314.95000,1316.12000,288160,0
2018.03.16,1316.20000,1321.75000,1309.65000,1313.58000,293170,0
2018.03.19,1313.07000,1319.64000,1307.79000,1316.88000,323640,0
2018.03.20,1316.46000,1318.28000,1307.21000,1311.13000,303687,0
2018.03.21,1310.74000,1336.74000,1309.85000,1332.04000,369163,0
2018.03.22,1331.94000,1334.90000,1324.82000,1328.92000,404981,0
2018.03.23,1328.92000,1350.24000,1328.92000,1347.60000,423512,0
2018.03.26,1346.17000,1355.93000,1343.50000,1353.48000,307745,0
2018.03.27,1353.34000,1356.84000,1339.87000,1344.68000,329598,0
2018.03.28,1345.44000,1347.05000,1323.48000,1324.76000,411118,0
2018.03.29,1324.62000,1328.35000,1321.20000,1325.15000,323180,0
2018.04.02,1325.74000,1344.96000,1324.84000,1341.29000,314720,0
2018.04.03,1340.68000,1342.50000,1328.91000,1332.77000,365205,0
2018.04.04,1332.59000,1348.26000,1331.52000,1333.22000,401430,0
2018.04.05,1332.97000,1334.90000,1322.76000,1326.56000,317086,0
2018.04.06,1326.17000,1335.46000,1319.88000,1332.80000,414572,0
2018.04.09,1333.57000,1338.00000,1326.90000,1336.26000,316801,0
2018.04.10,1335.96000,1342.58000,1331.10000,1339.56000,336727,0
2018.04.11,1339.34000,1365.29000,1339.10000,1353.18000,355615,0
2018.04.12,1352.65000,1353.19000,1333.76000,1335.00000,351774,0
2018.04.13,1334.55000,1347.19000,1333.29000,1345.16000,303711,0
2018.04.16,1346.37000,1350.53000,1340.19000,1345.82000,275552,0
2018.04.17,1346.20000,1349.42000,1337.69000,1347.27000,259737,0
2018.04.18,1347.35000,1355.75000,1342.32000,1349.30000,281431,0
2018.04.19,1349.07000,1354.74000,1340.95000,1345.46000,314702,0
2018.04.20,1345.48000,1346.31000,1334.98000,1335.55000,253147,0
2018.04.23,1333.91000,1335.49000,1322.12000,1324.73000,245773,0
2018.04.24,1324.44000,1332.68000,1322.09000,1330.40000,279114,0
2018.04.25,1330.13000,1332.08000,1318.82000,1323.30000,249768,0
2018.04.26,1322.44000,1326.62000,1315.31000,1316.92000,272375,0
2018.04.27,1316.70000,1325.24000,1315.43000,1323.04000,247096,0
2018.04.30,1322.54000,1325.97000,1310.23000,1315.26000,228135,0
2018.05.01,1314.98000,1316.37000,1301.81000,1303.96000,217706,0
2018.05.02,1303.48000,1313.51000,1303.42000,1304.75000,303608,0
2018.05.03,1304.25000,1318.12000,1304.25000,1312.17000,306958,0
2018.05.04,1311.84000,1315.40000,1307.99000,1314.72000,255806,0
2018.05.07,1314.98000,1318.95000,1310.25000,1314.15000,210218,0
2018.05.08,1312.94000,1317.83000,1306.10000,1314.36000,293232,0
2018.05.09,1314.57000,1317.45000,1304.31000,1312.70000,275670,0
2018.05.10,1312.48000,1322.89000,1310.78000,1321.29000,289835,0
2018.05.11,1321.30000,1325.96000,1317.37000,1318.08000,225645,0
